accession,geno,choice,name,ID,species,pop_dapc8,pop_dapc8_ID,pop_dapc5,Lat,Long,Soil.all,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51
Mb1215,Mb1215#13,0,noone,NA,sin,Sin_S_Japan,M1,2,34.8658,132.061,4279,3.738379517,-4.243541458,0.285134364,-2.072029936,-1.070998158,0.956171359,1.662044257,-0.377695369,0.206577867,0.380676485,0.791264215,0.124205135,1.020073819,-0.064639371,-0.174181189,-0.264537847,0.133703056,-0.447141101,0.083149516,-0.068772419,0.252994797,-0.012103234,-0.19450407,-0.148847347,-0.062671394,0.036281563,0.025179512,0.062313534,0.105028465,-0.033792761,-0.096640515,0.014393661,-0.030856818,-0.007212802,-0.043486865,-0.025106197,-0.009027758,-0.046334009,-0.004262531,0.011027319,0.017934538,-0.002644508,0.009663591,-0.009202434,-0.001462806,-0.003711887,0.003762413,-0.003145092,0.000615892,1.37E-05,-2.50E-16
Mb1216,Mb1216#3,0,noone,NA,sin,Sin_S_Japan,M1,2,34.7659,132.071,4299,0.287335923,-0.885526998,1.67608399,1.834098348,-0.118206233,-0.138140243,2.149885981,-0.326324365,-0.513130355,1.141173813,0.534787035,-2.504578216,-0.155449713,-0.08451296,0.589493685,0.025331653,0.438961808,-0.552196966,-0.082438665,-0.322219995,0.201156689,-0.03883329,-0.15302619,-0.041051117,-0.061904211,-0.080149932,0.110692875,0.081117141,0.093147352,0.00116132,-0.02631821,-0.038944402,0.032504417,0.045992275,0.039167772,-0.003996241,0.042381954,-0.036930521,0.009888456,-0.03108828,0.01546259,0.02853265,-0.017340611,0.003307409,0.008278246,0.001248291,0.004699056,0.005076096,-0.000460003,-1.05E-05,0
Mb1217,Mb1217#11,0,noone,NA,cond,Sin_S_Japan,M1,2,34.7384,132.071,4299,0.229829939,-0.928022363,1.666596222,1.803737547,-0.071697293,-0.108584451,2.054291681,-0.308865558,-0.487537744,1.140028875,0.51880644,-2.513419575,-0.189435713,-0.072397519,0.581432304,0.029316535,0.448234092,-0.555261407,-0.077559533,-0.317939076,0.198762627,-0.039702676,-0.153997587,-0.046428409,-0.068521558,-0.099350474,0.09876032,0.081320649,0.096927911,-0.005917637,-0.023583271,-0.044476076,0.040727902,0.034974714,0.057616659,0.006654713,0.052232083,-0.035695066,-0.01199014,-0.018825165,0.009783086,0.0089631,-0.024004655,-0.020409526,0.002948864,-0.004195509,0.003744823,0.002385494,-0.001228414,-1.33E-05,-8.33E-17
Mb1218,Mb1218#5,0,noone,NA,sin,Sin_S_Japan,M1,2,34.693,132.037,4299,0.287789647,-0.869536589,1.644456035,1.849574816,-0.113323011,-0.178936076,2.162242476,-0.375147611,-0.561556181,0.831953921,0.433213368,-2.363140369,-0.746596384,-0.034424275,0.526497722,-0.055992953,0.48914993,-0.416093224,-0.163181336,-0.257102005,0.314416322,-0.004290449,-0.205679663,-0.07672652,-0.11846959,-0.148438281,0.092325211,0.101043428,0.11901498,0.013579545,-0.042987508,-0.04077651,0.035717805,0.028518383,0.080736312,0.018290303,0.076053738,-0.050291807,0.01339206,-0.027224572,0.011570182,0.024667655,-0.020297418,0.000654454,0.003676564,-0.000346926,0.001415285,0.00314249,2.34E-05,4.67E-05,-4.16E-16
Mb1219,Mb1219#44,0,noone,NA,sin,Sin_S_Japan,M1,2,34.6779,131.863,4279,3.339037395,-4.244754406,0.211565727,-2.385475856,-0.933077475,0.928373756,1.232532799,-0.29248854,0.370287301,0.301299664,0.847076607,0.008309068,1.057261047,0.041956861,-0.142016201,-0.257997981,-0.046079504,-0.013863467,-0.032411197,0.230513095,0.102955824,0.024136849,-0.046251452,0.057518283,-0.060829166,0.08308174,-0.014941391,-0.016458155,0.032578707,-0.084142682,0.006976519,0.064918413,-0.03037409,-0.006756529,-0.051702428,-0.019264445,-0.053112134,-0.048883999,-0.003606731,0.040609728,0.018102589,-0.040016236,0.011159393,-0.011497877,-0.016540136,-0.004061081,0.00763446,0.003897026,0.000118055,-0.00010373,4.16E-16
Mb1220,Mb1220#14,0,noone,NA,sin,Sin_S_Japan,M1,2,34.6603,131.788,4279,3.36528549,-4.241981186,0.158348118,-2.342881365,-0.953642704,0.88011663,1.143211874,-0.297070843,0.372429806,0.283489439,0.841077893,0.002275726,1.0134129,0.01352624,-0.168176223,-0.275441017,-0.028118039,-0.023804337,-0.030976044,0.221194178,0.091874084,0.017876178,-0.063539082,0.046399909,-0.055669223,0.092779453,-0.009994752,-0.006058257,0.051999462,-0.080728598,-0.01769734,0.062016172,-0.031181283,-0.003452815,-0.037024849,-0.016406195,-0.039413817,-0.049393999,0.006014798,0.038641338,0.019182505,-0.031701185,0.011882208,-0.007019544,-0.013355469,-0.002492296,0.002466927,-0.000835813,0.000469201,-1.71E-05,4.16E-16
Mb1221,Mb1221#21,0,noone,NA,sin,Sin_S_Japan,M1,2,34.6032,131.739,4279,3.473024069,-3.950078121,0.012561398,-2.333292747,-1.189524519,0.494002681,1.374043027,-0.44528175,0.239274549,0.005622008,0.681719114,0.243519167,0.30891909,-0.037803325,-0.223360185,-0.406145067,0.029015878,0.181897895,-0.117018038,0.250889538,0.17522604,0.032804753,-0.105069522,0.007841538,-0.096020438,0.090463746,-0.00720544,0.044708733,0.086961739,-0.078251092,-0.044737179,0.062832233,-0.038019746,-0.014156853,-0.019421773,0.005485438,-0.009128367,-0.055748139,0.021230403,0.024712619,0.027138349,-0.009141664,0.01755709,0.007255288,-0.010195252,0.00066633,0.001465894,-0.001239303,0.001492383,2.52E-05,8.33E-17
Mb1222,Mb1222#16,0,noone,NA,sin,Sin_S_Japan,M1,2,34.5521,131.626,4299,0.163125723,-0.876731658,1.439229855,1.81633585,-0.104507987,-0.332767089,1.638259426,-0.319375365,-0.448396814,0.931950677,0.383795349,-2.4569927,-0.767377247,-0.078119856,0.471469747,-0.058359077,0.369690476,0.021224589,-0.301448225,0.057203775,0.16950367,0.003108101,-0.138482882,0.107113392,-0.111618885,-0.015482516,0.137358184,0.076285239,0.112711337,-0.031486155,0.022670768,0.030521653,0.028421429,0.05600861,0.068610948,0.01613059,0.022744566,-0.03974459,0.004065485,-0.012608942,0.012623338,0.01354722,-0.009962472,0.003009479,-0.002425665,0.002660921,0.0012446,0.003203512,-0.000172887,4.42E-05,3.05E-16
Mb1223,Mb1223#34,0,noone,NA,sin,Sin_S_Japan,M1,2,34.5261,131.608,4299,0.308250006,-0.439920275,1.223284066,1.791898443,-0.459525132,-0.934149673,1.93811793,-0.477071685,-0.614748138,0.918630718,0.311907692,-2.382353113,-0.845826855,-0.552317551,0.365985638,-0.09125092,0.422869959,0.065372415,-0.298613784,0.020621689,0.124520976,-0.02668402,-0.134533912,0.063125137,-0.104517958,-0.005266082,0.114533598,0.070257011,0.11320332,-0.024550764,-0.039548147,0.00967966,0.035859337,0.064629284,0.087523645,0.016293104,0.042364256,-0.056543897,0.012758122,-0.006419658,0.020028848,0.015169981,-0.022207493,-0.015094899,-0.001551409,0.002751715,-0.000889035,0.000319573,-0.000968532,0.000102511,2.50E-16
Mb1224,Mb1224#19,0,noone,NA,cond,Sin_S_Japan,M1,2,34.4905,131.552,4299,0.204311975,-0.682057369,1.256790881,1.81210094,-0.278020769,-0.668031075,1.592493082,-0.383253741,-0.488177259,0.954101632,0.327304908,-2.422528904,-0.864380371,-0.254287427,0.423702742,-0.091719364,0.408213892,0.033853842,-0.28245167,0.014190935,0.123261151,-0.022912136,-0.133121196,0.074900348,-0.110098638,-0.00844946,0.140742835,0.071196084,0.101840095,-0.040679496,-0.000352149,0.046606626,0.033354466,0.071951644,0.091573744,0.032480871,0.046980769,-0.045180048,0.003512392,-0.007947644,0.012870476,0.010193839,-0.015584073,-0.011855575,-0.003238189,0.001157822,-0.000692748,-0.000130794,-0.000530522,4.95E-05,4.16E-16
Mb1225,Mb1225#21,0,noone,NA,sin,Sin_S_Japan,M1,2,34.4375,131.46,4299,0.117689597,-0.89160268,1.288897733,1.817623409,-0.115231402,-0.453355873,1.347271263,-0.312917906,-0.408738045,1.030413182,0.275600488,-2.438620114,-0.92615826,-0.114710586,0.428176838,-0.073306447,0.426301183,0.011851509,-0.275319728,0.024390843,0.119479761,-0.01996039,-0.1508543,0.077897311,-0.104283405,-0.023934251,0.14095951,0.071521584,0.119067543,-0.033544458,-0.000801399,0.040265361,0.032768449,0.063133922,0.09424746,0.027135682,0.04675322,-0.048780057,0.004789763,-0.006588232,0.013340354,0.008457208,-0.016717274,-0.010515066,-0.002830805,0.001254605,0.000101316,0.00056679,-0.000380773,2.75E-05,3.61E-16
Mb1226,Mb1226#28,0,noone,NA,sin,Sin_S_Japan,M1,2,34.4074,131.422,4279,3.422149093,-3.96839637,-0.256041954,-2.302404816,-1.223477328,0.273372317,0.848074631,-0.434446542,0.310974702,0.17581748,0.510943093,0.261895491,0.063701373,-0.095395239,-0.298271384,-0.455005736,0.113554189,0.183103957,-0.074439454,0.175880133,0.070096951,-0.010427075,-0.133145654,-0.035685401,-0.059406337,0.119427595,0.010593755,0.05839278,0.120862715,-0.072575612,-0.093270273,0.074489108,-0.026612805,0.008443156,0.030637164,0.020062624,0.036998486,-0.082958926,0.014704789,0.026658638,0.032905888,0.006015692,0.01141313,0.001197209,-0.002812094,0.001073968,0.001722146,-0.004697115,0.001573566,2.43E-05,4.72E-16
Mb1227,Mb1227#20,0,noone,NA,sin,Sin_S_Japan,M1,2,34.3846,131.357,4279,3.446166139,-3.909102536,-0.309774292,-2.290347983,-1.281023056,0.175530599,0.83789608,-0.455699605,0.297902424,0.15895679,0.509438582,0.269721861,0.033091725,-0.139399459,-0.311280899,-0.466821709,0.127062781,0.17399752,-0.069825682,0.17445106,0.058446504,-0.018202026,-0.139785141,-0.051609733,-0.057897831,0.116275509,0.010348256,0.05645084,0.127941188,-0.06904771,-0.113158815,0.069296183,-0.0208965,0.014378149,0.035683458,0.016660304,0.038609144,-0.085472,-0.000933626,0.032143614,0.032036107,0.000739876,0.007265404,-0.012534742,-0.004349781,-0.000930302,0.002333681,-0.005628993,0.000997596,3.38E-05,5.00E-16
Mb1228,Mb1228#20,0,noone,NA,sin,Sin_S_Japan,M1,2,34.3311,131.337,4279,3.409772297,-3.824406037,-0.43115038,-2.32199754,-1.363675417,0.016490184,0.6948827,-0.467049769,0.336516494,0.194964547,0.505329931,0.29193847,-0.021568388,-0.046650481,-0.265232061,-0.483637611,0.126465011,0.166099548,-0.039710517,0.167835048,0.023535916,-0.043109355,-0.10892725,-0.07725271,-0.080218155,0.099803329,0.02240337,0.035753475,0.081084635,-0.082052986,-0.069730312,0.096371012,-0.027643936,0.020985569,0.036184149,0.02660971,0.038205636,-0.074151054,0.012426634,0.039996779,0.023485316,-0.01018329,0.009182842,-0.004512805,-0.00987348,-2.01E-05,-0.001812694,-0.006842451,0.001464052,5.59E-05,3.61E-16
Mb1229,Mb1229#16,0,noone,NA,sin,Sin_S_Japan,M1,2,34.276,131.326,4279,3.384261963,-3.719132586,-0.506972738,-2.380472023,-1.441180851,-0.142896288,0.691452808,-0.493962914,0.331082453,0.256403036,0.454713488,0.327155717,-0.075270358,-0.080896772,-0.258145951,-0.501150945,0.132569092,0.197994962,-0.023898416,0.134002591,0.001434995,-0.057167436,-0.094539464,-0.107327597,-0.07518273,0.096328344,0.02540049,0.022970706,0.054465469,-0.083239948,-0.076541272,0.114933829,-0.031331191,0.036681402,0.015687468,0.02436879,0.02924245,-0.069233666,0.024828694,0.041044499,0.027633682,-0.019575764,0.00625586,-0.015522002,-0.01204879,-0.000121881,-0.000219445,-0.005413681,0.001143876,-8.29E-06,3.61E-16
Mb1230,Mb1230#22,0,noone,NA,sin,Sin_S_Japan,M1,2,34.2635,131.314,4279,3.517636706,-3.448934955,-0.615020627,-2.362898816,-1.66352098,-0.499781207,0.938922022,-0.598095458,0.204195438,0.222170127,0.420532034,0.363704958,-0.1006167,-0.430130535,-0.345775638,-0.527605818,0.163124571,0.236253766,-0.032945568,0.108496746,-0.002253506,-0.067477535,-0.108936426,-0.138406516,-0.05965024,0.104223281,0.005620723,0.027062725,0.075276228,-0.065553992,-0.132121018,0.077173719,-0.026695527,0.036026507,0.008705376,0.006518599,0.028079719,-0.08208187,0.020576451,0.033119931,0.034426459,0.012166598,0.009177676,0.002899036,-0.004193938,0.004780939,0.003228783,-0.002001141,0.001461147,5.54E-05,3.05E-16
Mb1231,Mb1231#18,0,noone,NA,sin,Sin_S_Japan,M1,2,34.2359,131.308,4279,3.388990836,-3.645331436,-0.573607942,-2.390063058,-1.500926279,-0.266451999,0.66591056,-0.517200568,0.319097073,0.242913067,0.441553395,0.337405334,-0.1167633,-0.140063273,-0.274085942,-0.519858282,0.143480469,0.202022145,-0.010804352,0.111394316,-0.02433949,-0.068589789,-0.087291588,-0.125321189,-0.070347313,0.088989719,0.017047989,0.017561898,0.048720994,-0.082634119,-0.081605103,0.109298894,-0.024899682,0.039658079,0.022070418,0.024430232,0.031343819,-0.070572657,0.010449277,0.049527742,0.024045314,-0.022838843,0.004214874,-0.02130608,-0.013606453,-0.00157666,-0.000194933,-0.005969673,0.000879249,1.66E-05,3.61E-16
Mb1232,Mb1232#26,0,noone,NA,sin,Sin_S_Japan,M1,2,34.123,131.32,4279,2.99204519,-3.908352489,-0.544262773,-2.626150617,-1.224746763,0.042726668,0.124137003,-0.376078752,0.570734685,0.32125495,0.445631438,0.315927706,-0.213073078,0.443898845,-0.1009639,-0.539125743,0.102470268,0.169215759,0.059566267,0.076938295,-0.079364792,-0.07305289,-0.046011225,-0.175998884,-0.042879256,0.009591436,-0.010464818,-0.037672391,0.001658329,-0.058442907,-0.09013723,0.118141115,-0.026322386,0.057856241,-0.019652756,-0.003614248,0.008666745,-0.061461749,0.03061553,0.054649758,0.028303501,-0.03108567,0.008054298,-0.008359246,-0.016104586,0.00199887,0.002462313,-0.000463945,0.001580479,-3.24E-05,4.16E-16
Mb1233,Mb1233#4,0,noone,NA,sin,Sin_S_Japan,M1,2,33.9486,131.287,4279,2.846900185,-3.942099473,-0.591875313,-2.723682787,-1.162923111,0.04116391,-0.078035907,-0.356063943,0.628958024,0.252981818,0.448746739,0.301972517,-0.312693881,0.490969694,-0.106383617,-0.54907368,0.147513108,0.114887424,0.056540693,0.106276588,-0.087735772,-0.097480392,-0.105599103,-0.213224964,-0.045568697,0.035064966,0.055033363,-0.005621317,0.03912892,-0.066760896,-0.095824805,0.122594729,-0.042559613,0.064299743,-0.050074054,-0.023673523,-0.010728394,-0.040948658,0.017291234,0.040077431,0.026725918,-0.014827361,0.019761202,0.006412073,-0.012187031,0.004879625,0.004496455,0.000458545,0.002317577,-2.80E-05,8.33E-17
Mb1234,Mb1234#33,0,noone,NA,sin,Sin_S_Japan,M1,2,33.9532,131.292,4279,2.858406174,-3.921911544,-0.599987501,-2.722320117,-1.181487892,0.014660199,-0.059170331,-0.363530912,0.62120717,0.267985507,0.434063882,0.312982934,-0.326118675,0.480704611,-0.106713645,-0.553974485,0.144069486,0.13468683,0.056603683,0.098821599,-0.087790868,-0.096050106,-0.098365472,-0.212821882,-0.045171882,0.033708579,0.045921033,-0.005105494,0.037571675,-0.069233568,-0.098025217,0.122359246,-0.037840422,0.063106744,-0.04611379,-0.018620216,-0.010165497,-0.03939205,0.008045564,0.047995342,0.025845685,-0.029570301,0.014180222,-0.013538716,-0.015646099,0.001336345,0.003880061,-0.001439901,0.001592204,-3.73E-05,8.33E-17
Mb1265,Mb1265#12,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1267,Mb1267#900,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1272,Mb1272#900,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1274,Mb1274#13,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1275,Mb1275#14,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1277,Mb1277#14,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1280,Mb1280#11,0,noone,NA,sin,Sin_S_Japan,M1,2,37.5686,126.886,4277,0.749539237,-1.311184246,-2.973848945,-4.328405823,0.163281417,-2.040663801,-1.322420356,-1.024314392,0.037896466,0.567125299,-0.765167458,0.553702178,-0.038927209,-1.395736904,0.284518938,0.348641193,0.442941814,-0.077379166,-0.147153377,0.136435031,-0.087962806,0.129135361,-0.118203857,0.028340179,-0.000768137,0.146715127,0.06142175,0.02017312,0.096972523,-0.146355742,0.003053042,0.018982389,0.053846685,-0.047562099,0.025439344,0.024519201,0.01142609,0.068952844,-0.047893097,-0.023618012,-0.016702839,0.00991665,0.000343589,0.014870981,-0.007728215,-0.010063541,-0.002900653,0.002250709,-0.000801848,2.35E-07,-8.60E-16
Mb1282,Mb1282#13,0,noone,NA,sin,Sin_S_Japan,M1,2,37.2092,128.077,4352,-0.324954056,3.050911823,-3.324598422,-3.13114891,1.187730328,-2.194333535,0.163863133,0.397523426,2.988983057,1.611881515,0.064314219,0.034471741,-1.033252821,0.139843787,-0.029101738,-0.011227967,-0.470059914,-0.314091016,0.089567839,0.031318164,-0.113696175,-0.290425899,-0.345707047,0.197135045,-0.072071505,0.107300303,0.061589789,-0.005646064,-0.016638584,0.038586484,0.037150254,-0.10084683,-0.037917511,-0.026228329,-0.048053267,0.034448502,0.018992893,-0.014997226,0.025514617,-0.01371787,-0.01265653,0.009788693,0.02789137,-0.006636135,0.001541765,-0.000727717,0.000754077,0.001821386,-0.001161294,0.000380078,-1.08E-15
Mb1285,Mb1285#900,0,noone,NA,sin,Sin_S_Japan,M1,2,37.2092,128.077,4352,-0.324954056,3.050911823,-3.324598422,-3.13114891,1.187730328,-2.194333535,0.163863133,0.397523426,2.988983057,1.611881515,0.064314219,0.034471741,-1.033252821,0.139843787,-0.029101738,-0.011227967,-0.470059914,-0.314091016,0.089567839,0.031318164,-0.113696175,-0.290425899,-0.345707047,0.197135045,-0.072071505,0.107300303,0.061589789,-0.005646064,-0.016638584,0.038586484,0.037150254,-0.10084683,-0.037917511,-0.026228329,-0.048053267,0.034448502,0.018992893,-0.014997226,0.025514617,-0.01371787,-0.01265653,0.009788693,0.02789137,-0.006636135,0.001541765,-0.000727717,0.000754077,0.001821386,-0.001161294,0.000380078,-1.08E-15
Mb1288,Mb1288#11,0,noone,NA,sin,Sin_S_Japan,M1,2,37.1908,128.199,4352,-0.117360613,3.353564153,-3.372104094,-3.042108319,0.938229846,-2.501609365,0.491847698,0.287976923,2.858491111,1.342443899,0.199775483,0.033390564,-0.984685485,-0.066923195,-0.066449888,-0.101794392,-0.518671727,-0.237366241,0.06168125,-0.019972581,-0.065359289,-0.269397498,-0.338625043,0.170906621,-0.064815411,0.115708092,0.035392835,-0.007618807,-0.027292436,0.067446774,0.002915909,-0.109602648,-0.033185247,0.001107966,-0.062245474,0.020143345,0.0078432,-0.033480579,0.03314394,-0.013521093,-0.007497711,0.018975687,0.024786774,-0.00362822,0.004363071,0.001216664,0.002119373,0.004290362,-0.001557313,0.000427465,-1.03E-15
